,SearchTerm,BusinessName,PotentialRelatedCompany,UBINumber,BusinessId,Address,Status,Principals,isMatch,notes
100,LOGAN BUILDING LLC,LOGAN BUILDING LLC,UNICO INVESTMENT COMPANY,602 423 346,1041826,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,"['ALFRED R. GLANCY III', 'COURTNEY JOLICOEUR', 'DAVID JOHANSON', 'HERBERT TOBIN', 'QUENTIN KUHRAU', 'UNICO PROPERTIES LLC', 'WILLIAM D. PETTIT JR.']",,
101,LOGAN BUILDING LLC,LOGAN BUILDING LLC,UNICO BOUTIQUE OFFICE PORTFOLIO GP LLC,603 400 318,498913,"1215 4TH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
102,LOGAN BUILDING LLC,LOGAN BUILDING LLC,UNICO BOP WASHINGTON PARK LLC,604 431 986,1274714,"1215 4TH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
103,LOGAN BUILDING LLC,LOGAN BUILDING LLC,UNICO BOP MMB LLC,604 519 641,1313962,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Withdrawn,['UNICO PROPERTIES LLC'],,
104,LOGAN BUILDING LLC,LOGAN BUILDING LLC,UNICO BOP KORN WALKER LLC,604 509 326,1310047,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
105,LOGAN BUILDING LLC,LOGAN BUILDING LLC,UNICO BOP COLMAN BUILDING LLC,604 412 880,1268800,"1326 5TH AVE, SUITE 800, SEATTLE, WA, 98101-2627, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
106,LOGAN BUILDING LLC,LOGAN BUILDING LLC,UCP WESTLAKE TOWER LLC,604 512 222,1314003,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
107,LOGAN BUILDING LLC,LOGAN BUILDING LLC,UCP MARYMOOR LLC,604 412 884,1268805,"1326 5TH AVE, SUITE 800, SEATTLE, WA, 98101-2627, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
108,LOGAN BUILDING LLC,LOGAN BUILDING LLC,UCP 2401 ELLIOTT LLC,604 166 835,1024485,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
109,LOGAN BUILDING LLC,LOGAN BUILDING LLC,STONE & 34TH LLC,603 449 783,458264,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Withdrawn,['UNICO PROPERTIES LLC'],,
110,LOGAN BUILDING LLC,LOGAN BUILDING LLC,SPRING AND 1111 THIRD PROPERTY (SEA) LLC,604 296 470,1217950,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
111,LOGAN BUILDING LLC,LOGAN BUILDING LLC,SECOND AND SPRING PROPERTY (SEA) LLC,604 299 552,1217955,"1215 4TH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
112,LOGAN BUILDING LLC,LOGAN BUILDING LLC,SALMON BAY WATERWAY INVESTMENTS LLC,604 456 173,1291656,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
113,LOGAN BUILDING LLC,LOGAN BUILDING LLC,LOGAN BUILDING LLC,603 259 948,838793,"1215 4TH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
114,LOGAN BUILDING LLC,LOGAN BUILDING LLC,FIRST & UNION BUILDING LLC,603 259 945,164531,"1215 4TH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
115,LOGAN BUILDING LLC,LOGAN BUILDING LLC,COSTIGAN INTEGRATED LLC,603 029 645,122011,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Voluntarily Dissolved,['UNICO PROPERTIES LLC'],,
116,LOGAN BUILDING LLC,LOGAN BUILDING LLC,701 DEXTER INVESTMENTS LLC,603 554 645,164327,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Withdrawn,['UNICO PROPERTIES LLC'],,
117,LOGAN BUILDING LLC,LOGAN BUILDING LLC,601 W. RIVERSIDE LLC,602 683 139,82733,"1215 4TH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Withdrawn,"['UNICO NORTHWEST FUND II LLC', 'UNICO PROPERTIES LLC']",,
118,LOGAN BUILDING LLC,LOGAN BUILDING LLC,2323 ELLIOTT AVENUE LLC,603 246 312,37068,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,['UNICO PROPERTIES LLC'],,
119,LCF DECATUR LLC,LCF DECATUR LLC,"SEATTLE GEM ART GALLERY, L.L.C.",601 877 292,959482,"2212 QUEEN ANNE AVE. N. #327, SEATTLE, WA, 98109, UNITED STATES",Active,['ROBERT WATT III'],,
120,LCF DECATUR LLC,LCF DECATUR LLC,LCF MILTON LLC,602 604 951,318582,"3100 80TH AVE NE, HUNTS POINT, WA, 98004-1012, UNITED STATES",Active,"['CATHERINE FISHER', 'ROBERT WATT III']",,
121,LCF DECATUR LLC,LCF DECATUR LLC,LCF DECATUR LLC,602 604 949,293211,"3100 80TH AVE NE, HUNTS POINT, WA, 98004-1012, UNITED STATES",Active,"['CATHERINE FISHER', 'ROBERT WATT III']",,
122,LCF DECATUR LLC,LCF DECATUR LLC,LCF COMMODORE L.L.C.,602 604 950,788433,"3100 80TH AVE NE, HUNTS POINT, WA, 98004-1012, UNITED STATES",Active,"['CATHERINE FISHER', 'ROBERT WATT III']",,
123,LCF DECATUR LLC,LCF DECATUR LLC,LCF ASSOCIATES II L.L.C.,601 592 876,788414,"3100 80TH AVE NE, HUNTS POINT, WA, 98004-1012, UNITED STATES",Active,"['CATHERINE FISHER', 'ROBERT WATT III']",,
124,LCF DECATUR LLC,LCF DECATUR LLC,"GRDW ENTERPRISES, L.L.C.",601 985 424,724130,,Inactive,['ROBERT WATT III'],,
125,LCF DECATUR LLC,LCF DECATUR LLC,"EXACT GEMS INTERNATIONAL, L.L.C.",601 877 291,178895,"2212 QUEEN ANNE AVE N # 327, SEATTLE, WA, 98109-2312, UNITED STATES",Active,['ROBERT WATT III'],,
126,LCF DECATUR LLC,LCF DECATUR LLC,DECATUR MANAGER LLC,602 604 948,135377,"3100 80TH AVE NE, HUNTS POINT, WA, 98004-1012, UNITED STATES",Active,"['CATHERINE FISHER', 'ROBERT WATT III']",,
127,LCF DECATUR LLC,LCF DECATUR LLC,KCF INVESTMENTS LLC,602 273 248,784923,"3100 80TH AVE NE, HUNTS POINT, WA, 98004-1012, UNITED STATES",Active,"['CATHERINE FISHER', 'KENNETH FISHER']",,
128,LBA REALTY LLC,LBA REALTY LLC,SHEL-AND LLC,602 390 085,426840,"3515 24TH AVE CT NW, GIG HARBOR, WA, 98335, UNITED STATES",Voluntarily Dissolved,"['DAVE FRUTIGER', 'INC LEGALZOOM.COM', 'TOM RUTHERFORD']",,
129,LBA REALTY LLC,LBA REALTY LLC,LBA REALTY LLC,602 610 453,788372,"3347 MICHELSON DR STE 200, IRVINE, CA, 92612-0687, UNITED STATES",Active,['TOM RUTHERFORD'],,
130,LBA REALTY LLC,LBA REALTY LLC,"LBA REALTY FUND III-COMPANY V, LLC",602 863 347,292221,,Terminated,"['PHIL BELLING', 'STEVE LAYTON', 'TOM RUTHERFORD']",,
131,LBA REALTY LLC,LBA REALTY LLC,"LBA REALTY FUND III-COMPANY IX, LLC",602 810 544,300489,"3347 MICHELSON DR STE 200, IRVINE, CA, 92612-0687, UNITED STATES",Withdrawn,['TOM RUTHERFORD'],,
132,LBA REALTY LLC,LBA REALTY LLC,"LBA REALTY FUND II-COMPANY IV, LLC",602 606 395,284006,"3347 MICHELSON DR STE 200, IRVINE, CA, 92612-0687, UNITED STATES",Withdrawn,['TOM RUTHERFORD'],,
133,LBA REALTY LLC,LBA REALTY LLC,"LBA REALTY FUND II-COMPANY III, LLC",602 558 075,189923,"3347 MICHELSON DR, STE 200, IRVINE, CA, 92612-0687, UNITED STATES",Withdrawn,"['BARBARA LEE', 'TOM RUTHERFORD']",,
134,LBA REALTY LLC,LBA REALTY LLC,"LBA REALTY FUND II-COMPANY I, LLC",602 534 601,788371,"3347 MICHELSON DR STE 200, IRVINE, CA, 92612-0687, UNITED STATES",Active,"['PHIL BELLING', 'STEVE LAYTON', 'TOM RUTHERFORD']",,
135,LBA REALTY LLC,LBA REALTY LLC,LBA REALTY FUND II - WBP III LLC,602 606 390,284005,"17901 VON KARMAN AVE STE 950, IRVINE, CA, 92614, UNITED STATES",Terminated,"['PHILIP A BELLING', 'STEVEN R LAYTON', 'TOM RUTHERFORD']",,
136,LBA REALTY LLC,LBA REALTY LLC,LBA REALTY FUND II - WBP II LLC,602 606 285,811295,"3347 MICHELSON DR STE 200, IRVINE, CA, 92612-0687, UNITED STATES",Active,['TOM RUTHERFORD'],,
137,JGB LLC,JGB LLC,PACWEST MACHINERY LLC,603 560 607,388722,"8207 S 216TH ST, KENT, WA, 98032-1935, UNITED STATES",Active,"['ANDREW WOLD', 'JOSHUA GREEN CORPORATION']",,
138,JGB LLC,JGB LLC,JGC FOOD CO. LLC,603 176 430,292205,"1425 4TH AVE STE 420, SEATTLE, WA, 98101-2218, UNITED STATES",Active,['JOSHUA GREEN CORPORATION'],,
139,JGB LLC,JGB LLC,JGB LLC,602 743 791,793478,"1425 4TH AVE # 420, SEATTLE, WA, 98101, UNITED STATES",Active,"['JAMES WREGGELSWORTH', 'JOSHUA GREEN CORPORATION']",,
140,JGB LLC,JGB LLC,FFW HOLDINGS LLC,604 406 217,1266172,"1425 4TH AVE STE 420, SEATTLE, WA, 98101-2218, UNITED STATES",Active,['JOSHUA GREEN CORPORATION'],,
141,JGB LLC,JGB LLC,"FAR BANK ENTERPRISES, INC.",602 550 673,181553,"8500 NE DAY RD E, BAINBRIDGE IS, WA, 98110-1395, UNITED STATES",Active,['JOSHUA GREEN CORPORATION'],,
142,JGB LLC,JGB LLC,5 CP LLC,603 226 798,95505,"1425 4TH AVE STE 200, SEATTLE, WA, 98101-2274, UNITED STATES",Administratively Dissolved,['JOSHUA GREEN CORPORATION'],,
143,JGB LLC,JGB LLC,CORI'S CRAFTY CREATIONS LLC,603 062 779,1106746,"1201 3RD AVE STE 2200, SEATTLE, WA, 98101, UNITED STATES",Administratively Dissolved,['JAMES WREGGELSWORTH'],,
144,GO-BRICKMAN MIKEN OWNER LLC,GO-BRICKMAN MIKEN OWNER LLC,GO-BRICKMAN MIKEN OWNER LLC,604 336 381,1232340,"C/O BRICKMAN, ONCE GREENWICH OFFICE PARK, BUILDING 1N, SUITE 175, GREENWICH, CT, 06831, UNITED STATES",Active,['GO-BRICKMAN BRODERICK MIKEN JV LLC'],,
145,GO-BRICKMAN MIKEN OWNER LLC,GO-BRICKMAN MIKEN OWNER LLC,GO-BRICKMAN BRODERICK OWNER LLC,604 336 373,1232326,"C/O BRICKMAN, ONCE GREENWICH OFFICE PARK,, BUILDING 1N, SUITE 175, GREENWICH, CT, 06831, UNITED STATES",Active,['GO-BRICKMAN BRODERICK MIKEN JV LLC'],,
146,BRICKMAN VANCE OWNER LLC,BRICKMAN VANCE OWNER LLC,BRICKMAN VANCE OWNER LLC,604 189 238,574381,"399 PARK AVE, 18TH FLOOR, NEW YORK, NY, 10022, UNITED STATES",Active,['GO-BRICKMAN VANCE JV LLC'],,
147,PIKE STREET INVESTORS LLC,PIKE STREET INVESTORS LLC,PIKE STREET INVESTORS LLC,602 325 768,376733,"10 STATE HOUSE SQ FL 15, HARTFORD, CT, 06103-3600, UNITED STATES",Active,['TPF EQUITY REIT OPERATING PARTNERSHIP LP'],,
148,PIKE STREET INVESTORS LLC,PIKE STREET INVESTORS LLC,PIERCE COUNTY INVESTORS LLC,602 643 126,904375,"10 STATE HOUSE SQ FL 15, HARTFORD, CT, 06103-3600, UNITED STATES",Active,['TPF EQUITY REIT OPERATING PARTNERSHIP LP'],,
149,PIKE STREET INVESTORS LLC,PIKE STREET INVESTORS LLC,ORION DRIVE INVESTORS LLC,602 283 114,363851,"10 STATE HOUSE SQ FL 15, HARTFORD, CT, 06103-3600, UNITED STATES",Active,['TPF EQUITY REIT OPERATING PARTNERSHIP LP'],,
150,PIKE STREET INVESTORS LLC,PIKE STREET INVESTORS LLC,3850 KLAHANIE DRIVE SE INVESTORS LLC,605 071 117,1637155,"10 STATE HOUSE SQ FL 15, HARTFORD, CT, 06103-3600, UNITED STATES",Active,"['TPF EQUITY REIT OPERATING PARTNERSHIP LP', 'TPF EQUITY REIT OPERATING PARTNERSHIP LP']",,
151,PIKE STREET INVESTORS LLC,PIKE STREET INVESTORS LLC,32200 MILITARY ROD SOUTH APARTMENTS INVESTORS LLC,603 119 287,7416,"10 STATE HOUSE SQUARE, 15TH FLOOR, HARTFORD, CT, 06103, UNITED STATES",Active,['TPF EQUITY REIT OPERATING PARTNERSHIP LP'],,
152,PIKE STREET INVESTORS LLC,PIKE STREET INVESTORS LLC,15205 140TH WAY SE APARTMENTS INVESTORS LLC,603 245 040,3417,"10 STATE HOUSE SQ 15TH FL, HARTFORD, CT, 06103, UNITED STATES",Active,['TPF EQUITY REIT OPERATING PARTNERSHIP LP'],,
153,MSI POLL LLC,MSI POLL LLC,SEATTLE HISTORIC WATERFRONT ASSOCIATION,602 638 409,268202,"1932 1ST AVE STE 1000, SEATTLE, WA, 98101-1063, UNITED STATES",Active,"['BOB DONEGAN', 'H. MARTIN SMITH III', 'KYLE GRIFFITH']",,
154,MSI POLL LLC,MSI POLL LLC,PIERS 55 & 56 L.L.C.,601 772 820,241274,"316 OCCIDENTAL AVE S STE 300, SEATTLE, WA, 98104-4421, UNITED STATES",Active,['H. MARTIN SMITH III'],,
155,MSI POLL LLC,MSI POLL LLC,MSI POLL LLC,604 337 852,1234917,"316 OCCIDENTAL AVE S STE 300, SEATTLE, WA, 98104-4421, UNITED STATES",Active,"['H. MARTIN SMITH III', 'H. MARTIN SMITH, III']",,
156,MSI POLL LLC,MSI POLL LLC,MSI MAYNARD LLC,604 537 696,1325768,"316 OCCIDENTAL AVE S STE 300, SEATTLE, WA, 98104-4421, UNITED STATES",Active,"['H. MARTIN SMITH III', 'THOMAS W. READ']",,
157,MSI POLL LLC,MSI POLL LLC,MSI 2810 LLC,604 465 328,1286045,"316 OCCIDENTAL AVE S STE 300, SEATTLE, WA, 98104-4421, UNITED STATES",Voluntarily Dissolved,"['H. MARTIN SMITH III', 'THOMAS W. READ']",,
158,MSI POLL LLC,MSI POLL LLC,"METHOW VALLEY SANITATION SERVICE, INC.",601 038 660,819498,"1205 CASCADE DR, TWISP, WA, 98856, UNITED STATES",Active,"['CASEY BOUCHARD', 'CHAD PATTERSON', 'H. MARTIN SMITH III']",,
159,MSI POLL LLC,MSI POLL LLC,CCM CASCADE LLC,604 732 470,1444506,"316 OCCIDENTAL AVE S STE 300, SEATTLE, WA, 98104-4421, UNITED STATES",Active,"['H. MARTIN SMITH III', 'THOMAS W READ']",,
160,MSI POLL LLC,MSI POLL LLC,"SUTTON TRUCKING, LLC",604 395 388,1267884,"316 OCCIDENTAL AVE S, SUITE 300, SEATTLE, WA, 98104-4421, UNITED STATES",Delinquent,"['CHAD PATTERSON', 'H. MARTIN SMITH, III']",,
161,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WREH UNION SQUARE LLC,603 281 915,576180,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['ANTHONY SHIPPAM', 'WASHINGTON HOLDINGS, LLC']",,
162,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WREH 6500 EVERETT LLC,603 163 470,576179,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Voluntarily Dissolved,"['WASHINGTON HOLDINGS, LLC']",,
163,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WH STONE WAY LLC,603 450 575,1162258,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
164,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WH MISSION PARK LLC,603 328 624,1060443,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
165,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WH HERON LLC,603 508 050,1162256,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
166,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WH GREENWOOD LLC,604 263 053,1193555,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['LAURA KARASSIK', 'WASHINGTON HOLDINGS, LLC']",,
167,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WH GREENWOOD II LLC,604 613 488,1359772,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['LAURA KARASSIK', 'WASHINGTON HOLDINGS, LLC']",,
168,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WH EASTLAKE LLC,604 227 196,1185058,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['LAURA KARASSIK', 'WASHINGTON HOLDINGS, LLC']",,
169,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WH CY SEATTLE HOTEL LLC,603 621 341,1162254,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
170,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WH CARTER LLC,603 473 788,529022,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
171,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WH BALLARD LLC,603 602 844,1074215,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
172,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,WH ANDERSON PARK LLC,603 615 057,1060047,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
173,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,"WASHINGTON HOLDINGS MANAGEMENT COMPANY, LLC",602 232 870,513739,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
174,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,602 265 343,499278,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
175,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,MERRILL CREEK HOLDINGS LLC,602 354 188,846315,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
176,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,MCC EVERETT LLC,602 541 980,854645,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Voluntarily Dissolved,"['WASHINGTON HOLDINGS, LLC']",,
177,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,HH DENNY LLC,603 388 192,229469,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
178,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,410 WEST HARRISON LLC,604 307 118,1218958,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Voluntarily Dissolved,"['LAURA KARASSIK', 'WASHINGTON HOLDINGS, LLC']",,
179,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,3627 STONE LENDER LLC,603 509 839,63499,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Voluntarily Dissolved,"['WASHINGTON HOLDINGS, LLC']",,
180,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,3000 WESTERN LLC,604 884 337,1542856,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['LARA KARASSIK', 'WASHINGTON HOLDINGS, LLC']",,
181,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,24 ETRURIA LLC,604 202 783,1171778,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['LAURA KARASSIK', 'WASHINGTON HOLDINGS, LLC']",,
182,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,225 ROY LLC,604 022 776,6178,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,"['WASHINGTON HOLDINGS, LLC']",,
183,UNION SQUARE LIMITED LIABILITY COMPANY,UNION SQUARE LIMITED LIABILITY COMPANY,13050 AURORA LLC,604 274 469,1205760,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Voluntarily Dissolved,"['LAURA KARASSIK', 'WASHINGTON HOLDINGS, LLC']",,
184,URG PARK PLACE LLC,URG PARK PLACE LLC,URG PARK PLACE LLC,604 527 666,1315026,"1425 4TH AVE STE 500, SEATTLE, WA, 98101-2264, UNITED STATES",Active,['URBAN RENAISSANCE GORUP LLC'],,
185,WESTERN OFFICE PORTFOLIO PROPERTY OWNER LLC,WESTERN OFFICE PORTFOLIO PROPERTY OWNER LLC,WESTERN OFFICE PORTFOLIO PROPERTY OWNER LLC,604 370 949,1250815,"1215 4TH AVE STE 600, SEATTLE, WA, 98161-1084, UNITED STATES",Active,['WESTERN OFFICE PORTFOLIO MEZZ BORROWER LLC'],,
186,WESTERN OFFICE PORTFOLIO PROPERTY OWNER LLC,WESTERN OFFICE PORTFOLIO PROPERTY OWNER LLC,WESTERN OFFICE 1505 LEASEHOLD OWNER LLC,604 388 626,1255492,"1215 4TH AVE FL 6, SEATTLE, WA, 98161-1001, UNITED STATES",Withdrawn,['WESTERN OFFICE PORTFOLIO MEZZ BORROWER LLC'],,
187,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,COMMUNITY SAFETY NETWORK (CSN) OF TOPPENISH,603 003 446,628035,"101 LINCOLN AVE, TOPPENISH, WA, 98948-1316, UNITED STATES",Active,"['CONAN VIERNES', 'ELIGIO JIMENEZ', 'JOHN CERNA', 'WALT WEGENER', 'YESICA ARCIGA -GARZIA']",,
188,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,THE COMMITTEE OF THIRTY THREE,601 844 335,298787,"615 36TH AVE E, SEATTLE, WA, 98112-4315, UNITED STATES",Active,"['ALISON MILIMAN', 'LYNN MOWE', 'MOYA VASQUEZ', 'SUSAN POTTS']",,
189,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,THE MADHOUSE PROJECT,602 407 078,470378,"1938 BOYER AVE E, SEATTLE, WA, 98112, UNITED STATES",Voluntarily Dissolved,"['BRAD NEWCOMER', 'ERIN FRIEDMAN', 'JOHN FIALA', 'KURT SHINTAFFER', 'PHILLIP FRIEDMAN', 'RANDALL TENANT']",,
190,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,SUNRISE BAY ASSOCIATES L.L.C.,601 677 338,980468,"3901 AIRPORT WAY, BELLINGHAM, WA, 98226-9159, UNITED STATES",Active,"['DEAN SHINTAFFER', 'KURT SHINTAFFER', 'LIAM SHINTAFFER', 'MARK SHINTAFFER', 'NOAH SHINTAFFER']",,
191,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,CLOUDABILITY INC.,603 619 743,628912,"11100 NE 8TH ST, SUITE 600, BELLEVUE, WA, 98004-4402, UNITED STATES",Active,"['KURT SHINTAFFER', 'SACHIN GUPTA']",,
192,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"APPTIO, INC.",602 768 211,543971,"11100 NE 8TH ST STE 600, BELLEVUE, WA, 98004-4402, UNITED STATES",Active,"['BRIAN PEASE', 'KURT SHINTAFFER', 'SACHIN GUPTA']",,
193,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HEALTHCARE SYSTEM,601 252 845,969428,"4800 SAND POINT WAY NE, SEATTLE, WA, 98105-3901, UNITED STATES",Active,"['DAN LEVITAN', 'JOEL FRENCH', 'KEN DENMAN', 'RACQUEL RUSSELL']",,
194,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,CHILDREN'S HEALTH NETWORK,601 824 744,614326,"818 STEWART ST STOP 818-S, SEATTLE, WA, 98101-3311, UNITED STATES",Active,"['JOEL FRENCH', 'KEN DENMAN', 'RACQUEL RUSSELL', 'SUSAN BETCHER']",,
195,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,SEATTLE TENNIS CLUB,178 018 763,425976,"922 MCGILVRA BLVD E, SEATTLE, WA, 98112-5040, UNITED STATES",Active,"['IAN TAYLOR', 'JENNIFER KELLY', 'JUDITH PIERCE', 'NANCY SENSENEY']",,
196,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"TRUPANION, INC.",604 297 954,1214150,"6100 4TH AVE S, SEATTLE, WA, 98108-3234, UNITED STATES",Active,"['DAN LEVITAN', 'DARRYL RAWLINGS', 'ERIC JOHNSON', 'GAVIN DEREK FRIEDMAN', 'HOWARD ELLIOT RUBIN', 'JACQUELINE DAVIDSON', 'MARGARET TOOTH', 'MICHAEL DOAK', 'MURRAY LOW', 'TRICIA LYNN PLOUF', 'ZAY SATCHU']",,
