,OSEBuildingID,BuildingName,Total_sqft,sq_ft_classification,LargestPropertyUseType OSE,SecondLargestPropertyUseType OSE,ThirdLargestPropertyUseType OSE,year,expected_baseline,expected_baseline_ghgi,city_ghgi_target,compliant_ghgi,compliant_emissions,compliance_status,compliance_fees
1026,20570,EDEN HILL (NEW MIX-USE),25883,E,Supermarket/Grocery Store,,,2040.0,220337.68779999999,8.512834207781168,0.4637353515625,0.4637353515625,12002.862104492187,No,64707.5
1027,20573,QUEEN ANNE COMMUNITY CENTER,42167,D,,Multifamily Housing,Retail Store,2040.0,38878.2527,0.9220066094339174,0.13823125,0.13823125,5828.79711875,No,105417.5
1028,20577,PARK VISTA APARTMENTS,25809,E,Entertainment/Public Assembly,,,2040.0,172353.0707,6.678022034949049,0.165166015625,0.165166015625,4262.769697265625,No,64522.5
1029,20585,ANHALT BUILDING APARTMENTS,58735,C,Multifamily Housing,,,2040.0,100319.5566,1.7080030067251213,0.1461083984375,0.1461083984375,8581.676782226563,No,146837.5
1030,20586,BUCKLEY APTS,30629,D,Multifamily Housing,,,2040.0,976.0653,0.03186735773286754,0.1461083984375,0.03186735773286754,976.0653,Yes,76572.5
1031,20834,REMI APTS,31455,D,Multifamily Housing,,,2040.0,95699.883,3.042437863614688,0.1461083984375,0.1461083984375,4595.839672851563,No,78637.5
1032,20594,BOYLSTON PLACE,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1033,20597,LANCASTER APTS,28038,E,Multifamily Housing,,,2040.0,624.5001,0.0222733468863685,0.1461083984375,0.0222733468863685,624.5001,Yes,70095.0
1034,20604,WAREHOUSE,24939,E,Multifamily Housing,,,2040.0,557.1801,0.022341717791411045,0.1461083984375,0.022341717791411045,557.1801,Yes,62347.5
1035,20605,VISKO BUILDING,33987,D,Non-Refrigerated Warehouse,,,2040.0,490.7826,0.014440303645511519,0.08575927734375,0.014440303645511519,490.7826,Yes,84967.5
1036,20613,QFC WAREHOUSE,31521,D,Non-Refrigerated Warehouse,,,2040.0,55709.8147,1.7673872878398529,0.08575927734375,0.08575927734375,2703.2181811523437,No,78802.5
1037,20614,J C WRIGHT SALES COMPANY,24000,E,Non-Refrigerated Warehouse,,,2040.0,45952.8565,1.9147023541666668,0.08575927734375,0.08575927734375,2058.22265625,No,60000.0
1038,20620,C.C. FILSON,21900,E,Self-Storage Facility,,,2040.0,77326.24979999999,3.5308789863013694,0.0317626953125,0.0317626953125,695.60302734375,No,54750.0
1039,20622,THE NOBLE APARTMENTS,35579,D,Non-Refrigerated Warehouse,,,2040.0,47208.305,1.326858680682425,0.08575927734375,0.08575927734375,3051.2293286132813,No,88947.5
1040,20624,PORTOFINO APARTMENTS,76966,C,Multifamily Housing,,,2040.0,79019.7893,1.0266843710209703,0.1461083984375,0.1461083984375,11245.378994140625,No,192415.0
1041,20626,ALASKAN COPPER AND BRASS CO,25770,E,Multifamily Housing,,,2040.0,644.3442,0.025003655413271247,0.1461083984375,0.025003655413271247,644.3442,Yes,64425.0
1042,20630,CANTERBURY SHORES CONDOMINIUM,49950,D,Non-Refrigerated Warehouse,,,2040.0,456.0534,0.009130198198198198,0.08575927734375,0.009130198198198198,456.0534,Yes,124875.0
1043,20644,PARKRIDGE APTS,93154,B,Multifamily Housing,,Recreation,2040.0,32018.1266,0.3437117740515705,0.1461083984375,0.1461083984375,13610.581748046876,No,232885.0
1044,20645,STEVENS ELEMENTARY (SPS-DISTRICT),44900,D,Multifamily Housing,,,2040.0,1218.2679,0.027132915367483298,0.1461083984375,0.027132915367483298,1218.2679,Yes,112250.0
1045,20653,CARBON 56,62078,C,K-12 School,,,2040.0,60618.6815,0.9764921791939173,0.12705078125,0.12705078125,7887.0583984375,No,155195.0
1046,20656,HOWELL STREET APARTMENTS,62565,C,Multifamily Housing,,,2040.0,98698.27639999999,1.5775317893390872,0.1461083984375,0.1461083984375,9141.271948242189,No,156412.5
1047,20658,CARLETON HOUSE CONDOMINIUM,29492,E,Multifamily Housing,,,2040.0,520.6113,0.017652627831276278,0.1461083984375,0.017652627831276278,520.6113,Yes,73730.0
1048,20659,MAGNOLIA UNITED CHURCH OF CHRIST,60500,C,Multifamily Housing,,,2040.0,1369.3833,0.022634434710743803,0.1461083984375,0.022634434710743803,1369.3833,Yes,151250.0
1049,20667,CHE SENH MINH,22612,E,Worship Facility,,,2040.0,33511.7158,1.4820323633468955,0.15563720703125,0.15563720703125,3519.268525390625,No,56530.0
1050,20668,CARRARA CONDOMINIUM,27076,E,Multifamily Housing,,,2040.0,614.7297,0.022703859506574088,0.1461083984375,0.022703859506574088,614.7297,Yes,67690.0
1051,20675,CASCADE CONDOMINIUM,48150,D,Multifamily Housing,,,2040.0,1382.2381999999998,0.028706920041536858,0.1461083984375,0.028706920041536858,1382.2381999999998,Yes,120375.0
1052,20685,TOYOTA OF LAKE CITY (2013),59227,C,Multifamily Housing,,,2040.0,64373.7601,1.0868988822665338,0.1461083984375,0.1461083984375,8653.562114257813,No,148067.5
1053,20686,LAKE CITY MINI STORAGE,38787,D,Retail Store,,,2040.0,76093.1504,1.9618209812566065,0.1206982421875,0.1206982421875,4681.522719726562,No,96967.5
1054,20707,MALLORY SAFETY & SUPPLY LLC,50369,C,Self-Storage Facility,,,2040.0,34162.9895,0.6782542734618516,0.0317626953125,0.0317626953125,1599.8552001953124,No,125922.5
1055,20710,QUALMAN APTS,30545,D,Non-Refrigerated Warehouse,Office,,2040.0,111731.4931,3.6579306956948767,0.0850287353515625,0.0850287353515625,2597.2027213134766,No,76362.5
1056,20712,PARAMOUNT APTS,25248,E,Multifamily Housing,,,2040.0,88008.437,3.485758753168568,0.1461083984375,0.1461083984375,3688.94484375,No,63120.0
1057,20714,BANCROFT APTS,28380,E,Multifamily Housing,,,2040.0,6074.5156,0.21404212825933755,0.1461083984375,0.1461083984375,4146.55634765625,No,70950.0
1058,20720,NARADA APTS,24783,E,Multifamily Housing,,,2040.0,70535.0388,2.8461057499092117,0.1461083984375,0.1461083984375,3621.004438476563,No,61957.5
1059,20724,THE PARK ON HIGHLAND DRIVE,37767,D,Multifamily Housing,,,2040.0,24670.0112,0.6532160669367437,0.1461083984375,0.1461083984375,5518.075883789063,No,94417.5
1060,20726,QUEEN ANNE HEIGHTS,26044,E,Multifamily Housing,,,2040.0,31606.893399999997,1.2135959683612347,0.1461083984375,0.1461083984375,3805.24712890625,No,65110.0
1061,20730,THE Q APARTMENTS,36926,D,Multifamily Housing,,,2040.0,1243.9962,0.03368889671234361,0.1461083984375,0.03368889671234361,1243.9962000000003,Yes,92315.0
1062,20731,GREENWICH APTS,84138,C,Multifamily Housing,,,2040.0,173886.6428,2.0666838146853976,0.1461083984375,0.1461083984375,12293.268427734376,No,210345.0
1063,20732,Carlyle,35070,D,Multifamily Housing,,,2040.0,107052.9034,3.0525492842885655,0.1461083984375,0.1461083984375,5124.021533203126,No,87675.0
1064,20734,HILLCREST MANOR,21376,E,Multifamily Housing,,,2040.0,66024.33260000001,3.0887131642964074,0.1461083984375,0.1461083984375,3123.213125,No,53440.0
1065,20735,ST ANNE SCHOOL,28940,E,Multifamily Housing,,,2040.0,85151.2454,2.942337436074637,0.1461083984375,0.1461083984375,4228.377050781251,No,72350.0
1066,20741,WEST TOWN VIEW APTS,33550,D,K-12 School,,,2040.0,38411.4157,1.1449006169895677,0.12705078125,0.12705078125,4262.5537109375,No,83875.0
1067,20743,ST ANNE CHURCH & RECTORY,40758,D,Multifamily Housing,,,2040.0,1176.183,0.028857721183571324,0.1461083984375,0.028857721183571324,1176.183,Yes,101895.0
1068,20747,QUEEN ANNE COURT APTS,26210,E,Worship Facility,,,2040.0,53925.667499999996,2.0574462991224722,0.15563720703125,0.15563720703125,4079.2511962890626,No,65525.0
1069,20749,GALER CREST APTS & RETAIL,24540,E,Multifamily Housing,,,2040.0,16119.607799999998,0.6568707334963324,0.1461083984375,0.1461083984375,3585.50009765625,No,61350.0
1070,20758,QUEENVIEW APTS,37944,D,Multifamily Housing,,,2040.0,102079.3841,2.6902641814252584,0.1461083984375,0.1461083984375,5543.9370703125005,No,94860.0
1071,20762,CONCORD CONDOMINIUM,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1072,20764,CONTINENTAL HOUSE CONDOMINIUM,207195,B,Multifamily Housing,,,2040.0,511162.39300000004,2.467059499505297,0.1461083984375,0.1461083984375,30272.929614257813,No,517987.5
1073,20765,CONTINENTAL PLACE CONDOMINIUM,62422,C,Multifamily Housing,,,2040.0,115607.00289999999,1.8520233715677163,0.1461083984375,0.1461083984375,9120.378447265626,No,156055.0
1074,20766,COOPER SQUARE CONDOMINIUM,183208,B,Multifamily Housing,,Retail Store,2040.0,595919.1619000001,3.2526918142220866,0.1445837890625,0.1445837890625,26488.9068265625,No,458020.0
1075,20768,AUDIO VISUAL FACTORY,40518,D,Multifamily Housing,Office,,2040.0,1177.3026,0.029056286095068856,0.14166162109375,0.029056286095068856,1177.3026,Yes,101295.0
1076,20770,CORNERSTONE OF QUEEN ANNE CONDOMINIUM,27000,E,Non-Refrigerated Warehouse,,,2040.0,16266.829099999999,0.6024751518518519,0.08575927734375,0.08575927734375,2315.50048828125,No,67500.0
1077,20772,COSMOPOLITAN,31956,D,Multifamily Housing,,,2040.0,1023.4746,0.03202761922643635,0.1461083984375,0.03202761922643635,1023.4746,Yes,79890.0
1078,20777,BROADVIEW APTS,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1079,20785,COURT AT SANDPOINTE CONDOMINIUM,27296,E,Multifamily Housing,,,2040.0,505.8315,0.01853134158851114,0.1461083984375,0.01853134158851114,505.83150000000006,Yes,68240.0
1080,20787,COURTYARD AT BITTER LAKE CONDOMINIUM,30542,D,Multifamily Housing,,,2040.0,781.6985999999999,0.02559421779844149,0.1461083984375,0.02559421779844149,781.6985999999999,Yes,76355.0
1081,20788,COURTYARD AT QUEEN ANNE SQUARE,34368,D,Multifamily Housing,,,2040.0,944.1369,0.027471394902234637,0.1461083984375,0.027471394902234637,944.1369,Yes,85920.0
1082,20805,DECATUR,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1083,20806,DE LORGES CONDO,108948,B,Multifamily Housing,,,2040.0,81831.28289999999,0.7511040395417997,0.1461083984375,0.1461083984375,15918.217792968751,No,272370.0
1084,20807,FOUR SEASONS,20652,E,Multifamily Housing,,,2040.0,20321.315,0.9839877493705209,0.1461083984375,0.1461083984375,3017.43064453125,No,51630.0
1085,20810,DENICE HUNT TOWNHOMES CONDOMINIUM,34850,D,Multifamily Housing,,,2040.0,903.2391,0.02591790817790531,0.1461083984375,0.02591790817790531,903.2391,Yes,87125.0
1086,20811,TOPS K-8 (SPS-DISTRICT),34017,D,Multifamily Housing,,Office,2040.0,2919.9833,0.0858389422935591,0.14039111328125,0.0858389422935591,2919.9833,Yes,85042.5
1087,20836,EASTLAKE CENTER (North & South),95501,B,K-12 School,,,2040.0,47406.184499999996,0.4963946398467031,0.12705078125,0.12705078125,12133.47666015625,No,238752.5
1088,20837,EASTLAKE 2851,82234,C,Office,,Other,2040.0,3047.0967,0.03705397645742637,0.092429443359375,0.03705397645742637,3047.0967,Yes,205585.0
1089,20839,CORONADO APT,165325,B,Multifamily Housing,,,2040.0,2275.6347,0.013764613337365795,0.1461083984375,0.013764613337365795,2275.6347,Yes,413312.5
1090,20846,THE SHELBY APT,56144,C,Multifamily Housing,,,2040.0,1366.6788,0.024342383870048445,0.1461083984375,0.024342383870048445,1366.6788,Yes,140360.0
1091,20848,KILLARNY APTS,37885,D,Multifamily Housing,,,2040.0,47059.6245,1.2421703708591791,0.1461083984375,0.1461083984375,5535.316674804688,No,94712.5
1092,20851,L' AMOURITA CO-OP,17160,F,Multifamily Housing,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,42900.0
1093,20857,EASTLAKE GARDEN APTS & RETAIL,24330,E,Multifamily Housing,,,2040.0,18942.149299999997,0.7785511426222769,0.1461083984375,0.1461083984375,3554.817333984375,No,60825.0
1094,20858,UNION BAY LOFTS,27461,E,Multifamily Housing,,Restaurant,2040.0,1044.0954,0.03802102618258621,0.20185192871093752,0.03802102618258621,1044.0954,Yes,68652.5
1095,20861,KEYSTONE GROUP HOME,20148,E,Multifamily Housing,,Restaurant,2040.0,955.6469999999999,0.0474313579511614,0.2266268310546875,0.0474313579511614,955.6469999999999,Yes,50370.0
1096,20868,STONE 34,21118,E,Residence Hall/Dormitory,,,2040.0,31936.523,1.5122891845818733,0.15563720703125,0.15563720703125,3286.7465380859376,No,52795.0
1097,20871,OFFICES - PRODUCTION NETWORK,137134,B,Office,,Restaurant,2040.0,169461.11359999998,1.23573376113874,0.10989892578125,0.10989892578125,15070.879288085938,No,342835.0
1098,20875,CRISTALLA CONDOMINIUM,20500,E,Office,,,2040.0,3835.241,0.1870849268292683,0.0825830078125,0.0825830078125,1692.95166015625,No,51250.0
1099,20880,IMPERIAL CROWN MANOR APT,245642,A,Multifamily Housing,,Retail Store,2040.0,546799.5425999999,2.226001834376857,0.14534609375000002,0.14534609375000002,35703.105160937506,No,614105.0
1100,20885,BALLARD CARE & REHAB,35512,D,Multifamily Housing,,,2040.0,780.3963,0.021975566005857174,0.1461083984375,0.021975566005857174,780.3963,Yes,88780.0
1101,20888,ASSUMPTION CHURCH,60422,C,Senior Living Community,,,2040.0,307885.5939,5.095587598887822,0.27633544921875,0.27633544921875,16696.740512695313,No,151055.0
1102,20890,ASB SCHOOL,25521,E,Worship Facility,,,2040.0,12282.856899999999,0.48128431095960184,0.15563720703125,0.15563720703125,3972.0171606445315,No,63802.5
1103,20896,DAKOTA,23190,E,K-12 School,,,2040.0,69387.299,2.99212156101768,0.12705078125,0.12705078125,2946.3076171875,No,57975.0
1104,20898,DANIELLE CONDOMINIUM,40326,D,Multifamily Housing,,,2040.0,26966.157399999996,0.6687039974210186,0.1461083984375,0.1461083984375,5891.967275390625,No,100815.0
1105,21115,VIRGINIA MASON - CASSEL CRAIG OFFICES,33892,D,Multifamily Housing,,,2040.0,72169.87239999998,2.1294073055588334,0.1461083984375,0.1461083984375,4951.90583984375,No,84730.0
1106,20899,COSMOPOLITAN APARTMENTS (RETAIL AND APTS/CONDO),36616,D,Office,,,2040.0,13751.1436,0.3755501310902338,0.0825830078125,0.0825830078125,3023.8594140625,No,91540.0
1107,20916,ST JOHN EGAN HALL,89867,C,Multifamily Housing,,Retail Store,2040.0,37069.1575,0.41248909499593844,0.13823125,0.13823125,12422.42774375,No,224667.5
1108,20917,ST JOHN SCHOOL,23100,E,Office,,,2040.0,46826.6564,2.0271279826839828,0.0825830078125,0.0825830078125,1907.66748046875,No,57750.0
1109,20921,COBRIZO CONDOMINIUM,33780,D,K-12 School,,,2040.0,110945.38979999999,3.2843513854351682,0.12705078125,0.12705078125,4291.775390625,No,84450.0
1110,20927,COLLEGE PARK WEST CONDOMINIUM,41316,D,Multifamily Housing,Office,,2040.0,43656.2247,1.0566420926517572,0.13785009765625,0.13785009765625,5695.414634765625,No,103290.0
1111,20928,ST PAUL CHURCH & SCHOOL,21600,E,Multifamily Housing,,,2040.0,467.7615,0.021655625,0.1461083984375,0.021655625,467.7615,Yes,54000.0
1112,20930,QUEEN ANNE ELEMENTARY (SPS-DISTRICT),44816,D,Worship Facility,,,2040.0,79718.8786,1.7788039673330953,0.15563720703125,0.15563720703125,6975.0370703125,No,112040.0
1113,20945,COLONIAL GRAND PACIFIC CONDOS,48789,D,K-12 School,,,2040.0,1926.604,0.03948849125827543,0.12705078125,0.03948849125827543,1926.6039999999998,Yes,121972.5
1114,20967,COLUMBIA SCHOOL(SPS-DISTRICT),89974,C,Multifamily Housing,Retail Store,Office,2040.0,1586.7459,0.017635604730255407,0.13327626953125,0.017635604730255407,1586.7459000000001,Yes,224935.0
1115,20970,KIN ON HEALTH CARE CENTER,33105,D,K-12 School,,,2040.0,80925.88249999999,2.4445214469113425,0.12705078125,0.12705078125,4206.01611328125,No,82762.5
1116,20976,NWCP BLDG E,41922,D,Senior Living Community,,,2040.0,219021.7084,5.224505233528935,0.27633544921875,0.27633544921875,11584.534702148436,No,104805.0
1117,20978,Terreno Lucile,22320,E,Non-Refrigerated Warehouse,,,2040.0,405.4311,0.018164475806451613,0.08575927734375,0.018164475806451613,405.4311,Yes,55800.0
1118,20979,HATHAWAY BLDG,45320,D,Non-Refrigerated Warehouse,,,2040.0,20339.1985,0.44879078773168574,0.08575927734375,0.08575927734375,3886.6104492187496,No,113300.0
1119,20985,BUILDING Q,40029,D,Office,,,2040.0,1313.1252,0.03280434684853481,0.0825830078125,0.03280434684853481,1313.1252,Yes,100072.5
1120,20986,ORCAS BUILDING - KING COUNTY,27760,E,Entertainment/Public Assembly,Non-Refrigerated Warehouse,,2040.0,413.4753,0.014894643371757926,0.144520263671875,0.014894643371757926,413.4753,Yes,69400.0
1121,20987,BUILDING P,27680,E,Non-Refrigerated Warehouse,Office,,2040.0,95342.5888,3.4444576878612714,0.085441650390625,0.085441650390625,2365.0248828125,No,69200.0
1122,20988,BUILDING O,25872,E,Office,,,2040.0,36719.168699999995,1.4192628594619665,0.0825830078125,0.0825830078125,2136.587578125,No,64680.0
1123,20989,BUILDING N,26688,E,Office,Non-Refrigerated Warehouse,,2040.0,64833.6723,2.4293192558453236,0.082646533203125,0.082646533203125,2205.670678125,No,66720.0
1124,21005,4000 AURORA BUILDING,20500,E,Non-Refrigerated Warehouse,,,2040.0,279.3411,0.01362639512195122,0.08575927734375,0.01362639512195122,279.3411,Yes,51250.0
1125,21023,GEORGE POCOCK MEMORIAL ROWING CENTER,21436,E,Office,,,2040.0,361.66409999999996,0.016871809106176524,0.0825830078125,0.016871809106176524,361.66409999999996,Yes,53590.0
1126,21049,FRANCIS APTS,20233,E,Office,Non-Refrigerated Warehouse,Other,2040.0,14568.4905,0.7200361043839273,0.1446790771484375,0.1446790771484375,2927.291767944336,No,50582.5
1127,21057,Fremont Space,22448,E,Multifamily Housing,,,2040.0,451.2015,0.020099852993585174,0.1461083984375,0.020099852993585174,451.2015,Yes,56120.0
1128,21070,NORTHBRIDGE,26910,E,Office,,Retail Store,2040.0,6418.223399999999,0.23850700111482717,0.08639453125,0.08639453125,2324.8768359375,No,67275.0
1129,21087,ST JAMES TOWER APTS,45956,D,Multifamily Housing,Office,,2040.0,4436.449699999999,0.09653689833754024,0.13657958984375002,0.09653689833754024,4436.449699999999,Yes,114890.0
1130,21088,NORTHLAKE PLAZA,86358,C,Multifamily Housing,,Office,2040.0,31783.9101,0.36804824220106996,0.13657958984375002,0.13657958984375002,11794.740219726564,No,215895.0
1131,21091,PLYM0UTH ON STEWART APTS,26295,E,Office,,,2040.0,25363.6786,0.9645818064270774,0.0825830078125,0.0825830078125,2171.5201904296873,No,65737.5
1132,21094,HADDON HALL,56626,C,Multifamily Housing,Restaurant,,2040.0,223391.6429,3.9450366068590403,0.17707702636718753,0.17707702636718753,10027.16369506836,No,141565.0
1133,21095,DOWNTOWN SELF STORAGE,39180,D,Hotel,Retail Store,Multifamily Housing,2040.0,74595.6791,1.9039223864216435,0.2604223388671875,0.2604223388671875,10203.347236816408,No,97950.0
1134,21096,JOSEPHINUM,46580,D,Self-Storage Facility,,,2040.0,84541.6123,1.8149766487762986,0.0317626953125,0.0317626953125,1479.50634765625,No,116450.0
1135,21097,BERGMAN'S LUGGAGE,148219,B,Multifamily Housing,Other,Retail Store,2040.0,61193.058,0.4128556932646961,0.16122744140625003,0.16122744140625003,23896.970137792974,No,370547.5
1136,21098,MARQ 211 (THE LENORA APTS),25920,E,Retail Store,,,2040.0,296.2566,0.011429652777777778,0.1206982421875,0.011429652777777778,296.2566,Yes,64800.0
1137,21102,SWIFTY PRINTING,99450,B,Multifamily Housing,,Retail Store,2040.0,81480.05099999999,0.8193066968325791,0.1440755859375,0.1440755859375,14328.317021484376,No,248625.0
1138,21104,CASTLE APTS,38880,D,Retail Store,,,2040.0,10522.7507,0.27064688014403293,0.1206982421875,0.1206982421875,4692.74765625,No,97200.0
1139,21106,SIMONS SENIOR APTS,32760,D,Multifamily Housing,,,2040.0,31085.6275,0.9488897283272283,0.1461083984375,0.1461083984375,4786.5111328125,No,81900.0
1140,21108,BELLTOWN CENTER,83705,C,Multifamily Housing,Office,,2040.0,153319.2517,1.8316618087330505,0.13276806640625,0.13276806640625,11113.350998535156,No,209262.5
1141,21110,STRATFORD ON FOURTH,23995,E,Office,,,2040.0,52897.239199999996,2.2045109064388413,0.0825830078125,0.0825830078125,1981.5792724609375,No,59987.5
1142,21112,CAMBRIDGE APTS (LOW INCOME),32460,D,Multifamily Housing,,,2040.0,91926.9512,2.832007122612446,0.1461083984375,0.1461083984375,4742.67861328125,No,81150.0
1143,21114,HORIZON HOUSE,100000,B,Multifamily Housing,,,2040.0,617966.7202999999,6.179667202999999,0.1461083984375,0.1461083984375,14610.83984375,No,250000.0
1144,21117,VIRGINIA MASON- BLACKFORD HALL,885760,A,Senior Living Community,,,2040.0,194553.0551,0.21964533857929913,0.27633544921875,0.21964533857929913,194553.0551,Yes,2214400.0
1145,21118,JOHN WINTHROP APT,24335,E,Office,,,2040.0,6141.350200000001,0.25236696938565856,0.0825830078125,0.0825830078125,2009.6574951171874,No,60837.5
1146,21119,OFFICE RETAIL -CANAL BUILDING,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1147,21122,FREMONT COURT - EQUINOX,32137,D,Office,Recreation,Restaurant,2040.0,56684.8325,1.7638495348041197,0.2719204345703125,0.2719204345703125,8738.707005786133,No,80342.5
1148,21124,BRIDGEVIEW APTS,28401,E,Multifamily Housing,Office,,2040.0,102301.78540000001,3.6020487095524807,0.114345703125,0.114345703125,3247.5323144531253,No,71002.5
1149,21125,THE PECK BUILDING,36660,D,Multifamily Housing,,,2040.0,26500.3835,0.7228691625750137,0.1461083984375,0.1461083984375,5356.33388671875,No,91650.0
1150,21129,DUBLINER BUILDING,27730,E,Office,,,2040.0,1064.6991,0.038395207356653444,0.0825830078125,0.038395207356653444,1064.6991,Yes,69325.0
1151,21133,FREMONT BLDG,18155,F,Retail Store,Hotel,,2040.0,47744.7831,2.6298420875791795,2.6298420875791795,2.6298420875791795,47744.7831,No,45387.5
1152,21134,EPICENTER APTS,30886,D,Retail Store,Office,,2040.0,1080.8289,0.034994136501975005,0.1100259765625,0.034994136501975005,1080.8289,Yes,77215.0
1153,21138,SATURN BUILDING,119585,B,Multifamily Housing,,,2040.0,3368.1825,0.028165593510891835,0.1461083984375,0.028165593510891835,3368.1825,Yes,298962.5
1154,21140,124 N 35TH ST BUILDING,44892,D,Office,,Restaurant,2040.0,15887.686999999998,0.353909092934153,0.15087280273437503,0.15087280273437503,6772.981860351564,No,112230.0
1155,21141,FREMONT FOUNDRY,26532,E,Non-Refrigerated Warehouse,,,2040.0,44158.2859,1.664340641489522,0.08575927734375,0.08575927734375,2275.3651464843747,No,66330.0
1156,21142,WAREHOUSE-STUDIO,22388,E,Office,Multifamily Housing,,2040.0,7688.2047999999995,0.3434073968197248,0.0902060546875,0.0902060546875,2019.5331523437499,No,55970.0
1157,21145,FREMONT WEST BUSINESS CENTER,30730,D,Other,,,2040.0,64339.3765,2.093699202733485,0.27951171875,0.27951171875,8589.395117187501,No,76825.0
1158,21149,THE WESLEY AT CREMONA,36839,D,Office,,,2040.0,8067.269200000001,0.21898719292054616,0.0825830078125,0.0825830078125,3042.2754248046876,No,92097.5
1159,21150,FIRST FREE METHODIST CHURCH,22625,E,Multifamily Housing,,,2040.0,27313.391,1.2072217016574585,0.1461083984375,0.1461083984375,3305.7025146484375,No,56562.5
1160,21172,LEDGER MARINE CHARTERS,62200,C,Worship Facility,Other,,2040.0,80741.6805,1.2980977572347268,0.16554716796875002,0.16554716796875002,10297.033847656252,No,155500.0
1161,21175,MIX - USE APT/COMMERCIAL,23600,E,Office,,,2040.0,618.9291,0.026225809322033895,0.0825830078125,0.026225809322033895,618.9291,Yes,59000.0
1162,21177,4 NICK - OFFICE,30661,D,Multifamily Housing,Restaurant,Office,2040.0,978.8193,0.031923919637324286,0.258357763671875,0.031923919637324286,978.8192999999999,Yes,76652.5
1163,21178,246 Nick - 6 Nickerson,40067,D,Office,Residence Hall/Dormitory,Entertainment/Public Assembly,2040.0,2242.4688,0.05596797364414606,0.12057119140625,0.05596797364414606,2242.4688,Yes,100167.5
1164,21179,246 Nick -2 Nickerson,26419,E,Office,,,2040.0,1090.4454,0.04127504447556683,0.0825830078125,0.04127504447556683,1090.4454,Yes,66047.5
1165,21180,TABLEAU,25262,E,Office,,,2040.0,13133.778199999999,0.5199025492835088,0.0825830078125,0.0825830078125,2086.211943359375,No,63155.0
1166,21181,CANAL PL OFFICE PARK,53103,C,Office,,,2040.0,6733.9162,0.12680858331920983,0.0825830078125,0.0825830078125,4385.405463867188,No,132757.5
1167,21182,CANAL PL OFFICE PARK,32739,D,Office,,,2040.0,2170.0773,0.06628416567396683,0.0825830078125,0.06628416567396683,2170.0773,Yes,81847.5
1168,21183,CANAL PL OFFICE PARK,34545,D,Office,,,2040.0,1221.336,0.03535492835432045,0.0825830078125,0.03535492835432045,1221.336,Yes,86362.5
1169,21192,ALASKA MARINE LINES,70296,C,Office,,,2040.0,2648.9556,0.03768287811539774,0.0825830078125,0.03768287811539774,2648.9556,Yes,175740.0
1170,21196,CASCADE TERRACE,44708,D,Non-Refrigerated Warehouse,Office,,2040.0,18947.5056,0.42380570815066654,0.08509226074218751,0.08509226074218751,3804.304793261719,No,111770.0
1171,21198,SUMMIT BLDG B,130247,B,Multifamily Housing,,,2040.0,3686.4521999999997,0.02830354787442321,0.1461083984375,0.02830354787442321,3686.4521999999997,Yes,325617.5
1172,21202,TRI-COURT,131732,B,Multifamily Housing,,,2040.0,3316.4298,0.02517558224273525,0.1461083984375,0.02517558224273525,3316.4298,Yes,329330.0
1173,21203,NELSON APARTMENTS,57247,C,Multifamily Housing,,,2040.0,47554.6875,0.8306930930878474,0.1461083984375,0.1461083984375,8364.267485351564,No,143117.5
1174,21207,STERLING MANOR,60762,C,Multifamily Housing,,Office,2040.0,1555.7256,0.02560359435173299,0.13912060546875002,0.02560359435173299,1555.7256,Yes,151905.0
1175,21208,STONE AVENUE BUILDING,30940,D,Multifamily Housing,,,2040.0,515.7612,0.01666972204266322,0.1461083984375,0.01666972204266322,515.7612,Yes,77350.0
1176,21210,THE CAMBRIDGE - LINDEN PLACE AT BITTER LAKE,92129,B,Other,,,2040.0,176957.90269999998,1.9207622214503575,0.27951171875,0.27951171875,25751.135136718753,No,230322.5
1177,21212,GRANITE CURLING CLUB,157832,B,Multifamily Housing,,Office,2040.0,166491.6713,1.054866385143697,0.1435673828125,0.1435673828125,22659.5271640625,No,394580.0
1178,21213,COCHRAN INC,20236,E,Entertainment/Public Assembly,,,2040.0,67584.1067,3.3397957452065627,0.165166015625,0.165166015625,3342.2994921874997,No,50590.0
1179,21215,NORTHLINE APTS,39815,D,Office,Non-Refrigerated Warehouse,,2040.0,34100.1693,0.8564653849051865,0.0835994140625,0.0835994140625,3328.5106708984376,No,99537.5
1180,21218,HLF Vehicle Maintenance (A),74125,C,Multifamily Housing,,,2040.0,2809.0872,0.03789662327150084,0.1461083984375,0.03789662327150084,2809.0872,Yes,185312.5
1181,21219,HANSEN BROS MOVING & STORAGE,26994,E,Services,,,2040.0,149476.3859,5.53739297251241,0.190576171875,0.190576171875,5144.413183593751,No,67485.0
1182,21221,KING COUNTY METRO NORTH FACILITIES MAINTENANCE,48112,D,Non-Refrigerated Warehouse,,,2040.0,1193.4657,0.02480598811107416,0.08575927734375,0.02480598811107416,1193.4657,Yes,120280.0
